num_books,copies_per_book,num_librarians,num_users,arrival_rate,librarian_mean,librarian_std,user_mean,user_std,avg_wait_time,served_users,avg_librarian_workload,overall_simulation_time,clients_per_minute
15,3,5,20,0.2,3,0.5,40,5,0.0,20,24.104422000181277,88.95874520579608,4.4479372602898035
15,3,5,40,0.5,3,0.5,40,5,1.9650130883964085,40,47.08131291007782,78.16972538287617,1.9542431345719042
15,3,5,30,0.2,3,0.5,40,5,2.779757073731513,30,34.6427316933633,151.36990887600544,5.045663629200181
15,3,5,30,0.5,3,0.5,40,5,0.20957495407125204,30,35.045863372313164,55.770523892062684,1.8590174630687561
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,40,0.2,3,0.5,40,5,5.107131432674294,40,47.28144949640332,163.5157852676067,4.087894631690167
15,3,5,20,0.1,3,0.5,40,5,0.026417997579436303,20,24.063402802842663,186.5804646673585,9.329023233367925
15,3,5,50,0.2,3,0.5,40,5,11.030730487103058,50,58.83834886840465,202.7405884029809,4.0548117680596185
15,3,5,30,0.2,3,0.5,40,5,2.7813977356203545,30,34.71854882583858,147.32991788918002,4.910997262972668
15,3,5,50,0.1,3,0.5,40,5,26.62955063224947,50,60.417992248039795,398.3780340335815,7.96756068067163
15,3,5,40,0.2,3,0.5,40,5,6.50872334449115,40,46.465454054443065,174.38944283718448,4.359736070929612
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,40,0.2,3,0.5,40,5,10.415945532852131,40,45.87056339595889,217.2084579203963,5.430211448009908
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
15,3,5,30,0.1,3,0.5,40,5,4.587315622063417,30,35.40498528524817,299.06893597924545,9.968964532641515
15,3,5,30,0.1,3,0.5,40,5,5.975245624716719,30,34.579996985241536,353.3533073957666,11.778443579858886
15,3,5,40,0.2,3,0.5,40,5,10.091563019762367,40,46.424313025678615,212.59083427009622,5.314770856752405
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,20,0.5,3,0.5,40,5,0.0,20,24.104422000181277,35.58349808231842,1.779174904115921
15,3,5,50,0.1,3,0.5,40,5,20.750631313809595,50,59.372045795302185,434.8013857596154,8.696027715192308
15,3,5,30,0.2,3,0.5,40,5,5.922978254559831,30,34.73615857683599,165.3471244727964,5.51157081575988
15,3,5,30,0.2,3,0.5,40,5,1.3101540657623494,30,34.98631255143086,145.77512098383767,4.859170699461256
15,3,5,40,0.1,3,0.5,40,5,7.783534513094175,40,47.533117163960036,349.02782785108786,8.725695696277196
15,3,5,20,0.5,3,0.5,40,5,0.0,20,24.104422000181277,35.58349808231842,1.779174904115921
15,3,5,30,0.2,3,0.5,40,5,-0.24157484153763467,30,34.62163435495777,140.83438978375347,4.694479659458449
15,3,5,30,0.2,3,0.5,40,5,11.125555962987153,30,34.87729936494323,162.5060486837032,5.416868289456773
15,3,5,40,0.1,3,0.5,40,5,9.35853659261414,40,47.36585073308925,322.43666663039335,8.060916665759834
15,3,5,20,0.2,3,0.5,40,5,-0.17127352091352108,20,24.324495914157836,88.95874520579608,4.4479372602898035
15,3,5,50,0.2,3,0.5,40,5,7.195428145757298,50,60.384276546569275,206.24547390628646,4.124909478125729
15,3,5,30,0.2,3,0.5,40,5,2.7794877932645545,30,35.05089004790016,145.63415092138356,4.854471697379452
15,3,5,40,0.1,3,0.5,40,5,15.2194179739307,40,47.656366019291475,380.1454342254101,9.503635855635252
15,3,5,20,0.2,3,0.5,40,5,0.08638914351557077,20,24.05402614608542,97.32522864097518,4.866261432048759
15,3,5,20,0.2,3,0.5,40,5,-0.2726984285453732,20,23.831311307589687,91.32581449391255,4.5662907246956275
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,40,0.5,3,0.5,40,5,2.2903184442826516,40,47.00296048759302,74.13896150901122,1.8534740377252805
15,3,5,50,0.5,3,0.5,40,5,4.38083500186609,50,59.95529171319745,74.91867298366994,1.4983734596733986
15,3,5,20,0.1,3,0.5,40,5,0.0,20,24.10442200018128,177.91749041159215,8.895874520579607
15,3,5,30,0.2,3,0.5,40,5,1.7470041761661994,30,34.81112810413666,162.8074407781101,5.42691469260367
15,3,5,20,0.5,3,0.5,40,5,0.0,20,24.104422000181277,35.58349808231842,1.779174904115921
15,3,5,30,0.1,3,0.5,40,5,4.2719340699848525,30,34.424303115522505,333.8027551637494,11.126758505458314
15,3,5,50,0.5,3,0.5,40,5,8.80687548889509,50,59.52752591018841,93.96185042816421,1.8792370085632841
15,3,5,20,0.5,3,0.5,40,5,0.7471461542268762,20,23.766060836721273,36.58555755152723,1.8292778775763616
15,3,5,50,0.5,3,0.5,40,5,7.251169140358439,50,60.90804996850185,83.69072864432133,1.6738145728864264
15,3,5,50,0.2,3,0.5,40,5,22.791745303458846,50,58.44880737066451,248.56784272007317,4.9713568544014635
15,3,5,40,0.2,3,0.5,40,5,4.459789616184948,40,46.885991302585865,164.66640364874277,4.116660091218569
15,3,5,30,0.5,3,0.5,40,5,1.408527650918792,30,35.0463333896522,61.84191520568621,2.0613971735228738
15,3,5,20,0.2,3,0.5,40,5,1.6864718658342235,20,24.400088465551384,106.44247714698271,5.322123857349135
15,3,5,20,0.5,3,0.5,40,5,1.8652399270995477,20,24.187132380302423,36.58555755152723,1.8292778775763616
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,50,0.5,3,0.5,40,5,6.7403964165905075,50,59.68720296016748,81.01575742119165,1.620315148423833
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,50,0.5,3,0.5,40,5,7.424984170448368,50,59.56301211499967,84.58523843004812,1.6917047686009625
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
15,3,5,20,0.2,3,0.5,40,5,0.0,20,24.104422000181277,88.95874520579608,4.4479372602898035
15,3,5,40,0.5,3,0.5,40,5,1.5544909216806837,40,46.458204878769,80.49883201513566,2.0124708003783915
15,3,5,50,0.5,3,0.5,40,5,12.313284055025347,50,60.782690956810974,87.93153508145434,1.7586307016290867
15,3,5,30,0.5,3,0.5,40,5,0.2486492530925143,30,35.12208386630682,60.706524405094726,2.0235508135031575
15,3,5,30,0.5,3,0.5,40,5,2.4574875063593327,30,34.54941094081313,67.57594675083958,2.2525315583613192
15,3,5,50,0.1,3,0.5,40,5,15.987752435402594,50,60.258339754356086,387.9402729562271,7.758805459124542
15,3,5,50,0.5,3,0.5,40,5,6.238452792290484,50,59.56407385177207,91.77319317837267,1.8354638635674534
15,3,5,40,0.2,3,0.5,40,5,1.6111860141369596,40,46.53444581779043,175.0262963772329,4.375657409430823
15,3,5,40,0.2,3,0.5,40,5,1.0334785084984879,40,46.397167376871934,190.37861509318603,4.759465377329651
15,3,5,40,0.1,3,0.5,40,5,10.49039798973172,40,47.02896771003779,370.2838212097405,9.257095530243513
15,3,5,30,0.2,3,0.5,40,5,6.762473474292583,30,34.5255919654942,176.9965609688325,5.899885365627751
15,3,5,50,0.1,3,0.5,40,5,16.70388312902567,50,58.910384295870095,439.3590231660674,8.787180463321349
15,3,5,20,0.1,3,0.5,40,5,-1.9453492859801629,20,23.55186515730245,203.39857508802808,10.169928754401404
15,3,5,40,0.1,3,0.5,40,5,6.401259812781319,40,46.57201566940242,335.32252762488923,8.38306319062223
15,3,5,20,0.5,3,0.5,40,5,0.9999513414720974,20,23.864513492530044,40.23245695393025,2.0116228476965126
15,3,5,20,0.1,3,0.5,40,5,3.2023109084817825,20,24.452991921202162,192.88692494616845,9.644346247308423
15,3,5,50,0.2,3,0.5,40,5,12.657031851667112,50,59.341839387095284,206.6461147223949,4.132922294447898
15,3,5,30,0.2,3,0.5,40,5,2.9772276619163685,30,34.84588627876501,140.48945226744218,4.682981742248073
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,40,0.1,3,0.5,40,5,13.89941072495661,40,46.85619202078625,390.2655043699529,9.756637609248823
15,3,5,20,0.2,3,0.5,40,5,0.11437774719905676,20,24.316469749167958,88.95874520579608,4.4479372602898035
15,3,5,50,0.5,3,0.5,40,5,2.625364396877406,50,60.05393745568811,77.57593340357995,1.551518668071599
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
15,3,5,40,0.2,3,0.5,40,5,2.515100263913478,40,47.271801262433314,160.02908388893024,4.0007270972232565
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,40,0.1,3,0.5,40,5,7.124562095925604,40,46.5962756429623,394.60539666556275,9.865134916639068
15,3,5,40,0.1,3,0.5,40,5,16.382598145997214,40,46.21628737981635,425.2725902895264,10.63181475723816
15,3,5,20,0.2,3,0.5,40,5,-0.20365229790053618,20,23.937918879036157,91.5868322716958,4.5793416135847895
15,3,5,50,0.2,3,0.5,40,5,8.681886984864322,50,60.272531554370765,208.82571765817718,4.176514353163544
15,3,5,50,0.1,3,0.5,40,5,17.796785364969654,50,59.851509322679874,447.4902443704623,8.949804887409245
15,3,5,50,0.5,3,0.5,40,5,9.805420143435114,50,59.72402285349913,90.04551487630202,1.8009102975260405
15,3,5,20,0.5,3,0.5,40,5,1.9756292216869813,20,24.20652454822349,45.890386263591814,2.294519313179591
15,3,5,40,0.5,3,0.5,40,5,3.034062337475448,40,46.58011388255356,78.49314645993884,1.962328661498471
15,3,5,40,0.1,3,0.5,40,5,18.318127850247947,40,46.81898008653337,427.89267859280494,10.697316964820123
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,30,0.1,3,0.5,40,5,6.646301883594321,30,34.84435703459376,287.52765686746886,9.584255228915628
15,3,5,20,0.1,3,0.5,40,5,0.7083486030261156,20,23.97639032179392,182.6516289878251,9.132581449391255
15,3,5,30,0.1,3,0.5,40,5,0.0,30,34.74201304238978,274.6849171814105,9.156163906047018
15,3,5,20,0.5,3,0.5,40,5,3.0344892876903615,20,24.075410938896265,37.18086491956355,1.8590432459781774
15,3,5,30,0.2,3,0.5,40,5,7.726056625130588,30,35.24593951910017,145.45095070202856,4.8483650234009525
15,3,5,40,0.5,3,0.5,40,5,2.6791941568118838,40,46.05459890182748,78.49508372438218,1.9623770931095545
15,3,5,30,0.2,3,0.5,40,5,6.697645303898385,30,35.543469689567694,138.43289788436724,4.6144299294789075
15,3,5,50,0.1,3,0.5,40,5,17.431075384846327,50,59.98694357037666,448.4153779814234,8.968307559628467
15,3,5,50,0.1,3,0.5,40,5,10.803816121926234,50,60.12637958722479,438.5735735504838,8.771471471009676
15,3,5,30,0.1,3,0.5,40,5,1.525841470183596,30,34.8678333110616,275.8458569246212,9.194861897487375
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,40,0.1,3,0.5,40,5,16.256220538790295,40,46.616254467044826,353.78733580040847,8.844683395010211
15,3,5,30,0.2,3,0.5,40,5,3.305130328492044,30,34.73310701432686,171.71113996287102,5.723704665429034
15,3,5,50,0.2,3,0.5,40,5,13.033657771839264,50,59.137332220349435,230.45024032908117,4.609004806581623
15,3,5,30,0.2,3,0.5,40,5,4.259179820295382,30,35.10876484743987,168.90124819258722,5.6300416064195735
15,3,5,50,0.1,3,0.5,40,5,7.395948953397368,50,59.363643810804,409.5046395392484,8.190092790784968
15,3,5,30,0.1,3,0.5,40,5,11.134778421140352,30,35.04212635818252,334.2872194383811,11.142907314612703
15,3,5,40,0.1,3,0.5,40,5,6.305436332791702,40,47.04637786794804,356.749073330199,8.918726833254976
15,3,5,50,0.5,3,0.5,40,5,6.060765169948492,50,59.79625647736052,89.58272753820313,1.7916545507640627
15,3,5,50,0.2,3,0.5,40,5,8.220496559848847,50,60.796114133032994,212.45648707265104,4.249129741453021
15,3,5,40,0.2,3,0.5,40,5,2.6950571486225763,40,46.81575814660998,172.43734684739655,4.310933671184914
15,3,5,50,0.1,3,0.5,40,5,17.03655876127264,50,59.73207547940052,448.1395223706491,8.962790447412981
15,3,5,50,0.2,3,0.5,40,5,16.637670477826084,50,59.612427528519675,244.96485647786224,4.899297129557245
15,3,5,30,0.5,3,0.5,40,5,1.0295922832008364,30,34.79864912737575,60.12114967045464,2.004038322348488
15,3,5,30,0.5,3,0.5,40,5,0.3879440540618982,30,34.81223510554152,60.706524405094726,2.0235508135031575
15,3,5,20,0.5,3,0.5,40,5,0.0,20,24.104422000181277,35.58349808231842,1.779174904115921
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
15,3,5,40,0.2,3,0.5,40,5,9.861764780260305,40,46.10398173228582,218.17998294976013,5.454499573744004
15,3,5,20,0.1,3,0.5,40,5,0.0,20,24.10442200018128,177.91749041159215,8.895874520579607
15,3,5,30,0.1,3,0.5,40,5,-0.4969797598201088,30,34.86929674062968,274.6849171814105,9.156163906047018
15,3,5,20,0.1,3,0.5,40,5,0.0,20,24.10442200018128,177.91749041159215,8.895874520579607
15,3,5,50,0.5,3,0.5,40,5,5.832361636738264,50,59.837938805487724,78.84921338567747,1.5769842677135495
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,20,0.2,3,0.5,40,5,0.0,20,24.104422000181277,88.95874520579608,4.4479372602898035
15,3,5,40,0.5,3,0.5,40,5,2.0481175415650643,40,46.5180627998629,86.10009837440525,2.1525024593601314
15,3,5,40,0.5,3,0.5,40,5,5.891491705290992,40,47.51700716633396,59.26593365204165,1.4816483413010413
15,3,5,50,0.5,3,0.5,40,5,3.810006112904516,50,58.97153608017354,89.32341296332429,1.7864682592664858
15,3,5,40,0.5,3,0.5,40,5,3.728673874676164,40,46.52712651970366,69.00710903140921,1.7251777257852303
15,3,5,50,0.5,3,0.5,40,5,5.659438990696678,50,61.203831563434235,82.46639580188248,1.6493279160376497
15,3,5,50,0.1,3,0.5,40,5,34.015385771736355,50,58.98641566122318,475.23680249386246,9.504736049877248
15,3,5,20,0.2,3,0.5,40,5,0.21146450766617023,20,23.876351523179938,91.46389387881813,4.5731946939409065
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,40,0.5,3,0.5,40,5,1.6125922805339568,40,46.9311738237329,73.08847155811404,1.827211788952851
15,3,5,30,0.5,3,0.5,40,5,1.5787744869627391,30,35.11693394013797,67.059727006924,2.2353242335641337
15,3,5,40,0.1,3,0.5,40,5,4.468769657559169,40,46.8474918902823,335.5842264636895,8.389605661592238
15,3,5,30,0.1,3,0.5,40,5,1.7375259512832515,30,35.12317091039391,287.64136226353713,9.588045408784572
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
15,3,5,20,0.5,3,0.5,40,5,0.0,20,24.104422000181277,35.58349808231842,1.779174904115921
15,3,5,40,0.5,3,0.5,40,5,6.315716893209311,40,45.898400345520876,82.05759648135604,2.051439912033901
15,3,5,50,0.2,3,0.5,40,5,6.660111910610923,50,59.31428899163708,202.9410065587196,4.058820131174392
15,3,5,20,0.2,3,0.5,40,5,0.0,20,24.104422000181277,88.95874520579608,4.4479372602898035
15,3,5,40,0.5,3,0.5,40,5,3.8302677360234556,40,46.31772949428465,83.1884549012094,2.0797113725302347
15,3,5,50,0.5,3,0.5,40,5,6.863456686166574,50,60.99620082345676,83.7922538010714,1.6758450760214278
15,3,5,50,0.2,3,0.5,40,5,9.39385108441918,50,60.59526059601956,196.83147737803606,3.936629547560721
15,3,5,30,0.1,3,0.5,40,5,1.7642582828366793,30,35.34314437710412,268.0512873099156,8.93504291033052
15,3,5,40,0.1,3,0.5,40,5,23.481771479227568,40,47.289575943945835,441.825524429501,11.045638110737524
15,3,5,50,0.1,3,0.5,40,5,14.264914780130399,50,58.335897283123835,457.4436183077013,9.148872366154025
15,3,5,50,0.5,3,0.5,40,5,3.9886031633803167,50,60.77750919764213,83.93578246950351,1.6787156493900701
15,3,5,20,0.1,3,0.5,40,5,-0.40145373828506337,20,23.977163908718865,182.6516289878251,9.132581449391255
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,40,0.2,3,0.5,40,5,7.488613334631744,40,47.03303753641834,167.79415317111878,4.194853829277969
15,3,5,30,0.1,3,0.5,40,5,-0.44497814241267025,30,34.85629088565341,304.4424378351349,10.148081261171164
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,50,0.1,3,0.5,40,5,5.019537929993395,50,59.803485671286886,379.960021517868,7.599200430357359
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,20,0.1,3,0.5,40,5,0.0,20,24.10442200018128,177.91749041159215,8.895874520579607
15,3,5,30,0.2,3,0.5,40,5,-0.2952498250721495,30,34.46808532914471,140.83438978375347,4.694479659458449
15,3,5,20,0.1,3,0.5,40,5,2.614934310064497,20,24.27131907198054,211.4554514710396,10.57277257355198
15,3,5,40,0.1,3,0.5,40,5,9.16393088542392,40,47.33096551320748,364.9729080150226,9.124322700375565
15,3,5,20,0.1,3,0.5,40,5,0.9069521679832704,20,23.979664863156188,208.82472966323516,10.441236483161758
15,3,5,40,0.1,3,0.5,40,5,9.20629958346381,40,46.607499277821276,370.8886239861186,9.272215599652965
15,3,5,20,0.1,3,0.5,40,5,-0.521397090906764,20,23.961582258253852,182.6516289878251,9.132581449391255
15,3,5,30,0.1,3,0.5,40,5,0.6457568810765935,30,35.0515757491216,285.4390042195824,9.514633473986079
15,3,5,40,0.2,3,0.5,40,5,9.70242679979707,40,46.17828359322321,198.20699215165766,4.955174803791442
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,20,0.5,3,0.5,40,5,0.0,20,24.104422000181277,35.58349808231842,1.779174904115921
15,3,5,50,0.1,3,0.5,40,5,15.154112321030944,50,60.54344088982642,405.99297840595074,8.119859568119015
15,3,5,20,0.5,3,0.5,40,5,1.5489680834603763,20,23.634389039080485,42.07801096547428,2.103900548273714
15,3,5,50,0.2,3,0.5,40,5,10.800633385623808,50,60.04611900574689,199.6095324718687,3.992190649437374
15,3,5,30,0.1,3,0.5,40,5,5.521389329158795,30,34.45761258191959,312.429822285891,10.414327409529701
15,3,5,30,0.1,3,0.5,40,5,4.451190082966917,30,34.81530292226928,286.75368098791523,9.558456032930508
15,3,5,30,0.5,3,0.5,40,5,3.4694578613844484,30,35.10244958309967,69.8273279703659,2.3275775990121965
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,40,0.1,3,0.5,40,5,9.888780639194362,40,46.945052549077765,375.30297755486527,9.382574438871632
15,3,5,30,0.2,3,0.5,40,5,2.041164844902722,30,35.12597614844572,154.46670862930998,5.148890287643666
15,3,5,40,0.5,3,0.5,40,5,3.6825459184914195,40,47.11441879092907,68.97806185661716,1.724451546415429
15,3,5,40,0.5,3,0.5,40,5,3.5223167442105776,40,46.593930069401324,68.55700642842022,1.7139251607105055
15,3,5,30,0.2,3,0.5,40,5,-0.20107458979257917,30,34.68002930530074,140.83438978375347,4.694479659458449
15,3,5,10,0.2,3,0.5,40,5,0.0,10,12.27781203635268,49.72850623696894,4.972850623696894
15,3,5,50,0.5,3,0.5,40,5,10.771830829795483,50,59.32044396250457,73.29591018755222,1.4659182037510445
15,3,5,50,0.1,3,0.5,40,5,17.436301734937075,50,59.30288431766517,447.3103317738955,8.94620663547791
15,3,5,20,0.2,3,0.5,40,5,-0.21320960327348998,20,24.344476178363337,88.95874520579608,4.4479372602898035
15,3,5,50,0.2,3,0.5,40,5,13.538106608891981,50,59.68570160007171,196.93298544301416,3.9386597088602833
15,3,5,20,0.2,3,0.5,40,5,0.0,20,24.104422000181277,88.95874520579608,4.4479372602898035
15,3,5,20,0.2,3,0.5,40,5,0.0,20,24.104422000181277,88.95874520579608,4.4479372602898035
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
15,3,5,30,0.2,3,0.5,40,5,1.955204292923202,30,35.61503478453914,152.09963934119352,5.0699879780397845
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,50,0.5,3,0.5,40,5,10.671575037533142,50,58.27862446720852,102.50871696757466,2.0501743393514933
15,3,5,40,0.5,3,0.5,40,5,2.239781558048157,40,47.03741374670558,74.1060076805999,1.8526501920149976
15,3,5,10,0.1,3,0.5,40,5,0.0,10,12.277812036352678,99.45701247393788,9.945701247393789
15,3,5,40,0.2,3,0.5,40,5,8.279260248185658,40,46.15772809169334,201.5970820125637,5.039927050314093
15,3,5,40,0.5,3,0.5,40,5,7.667324072685209,40,47.88675286428005,81.6664190357482,2.041660475893705
15,3,5,30,0.1,3,0.5,40,5,-0.41630946562557086,30,34.91808784279092,305.99897852669847,10.199965950889949
15,3,5,40,0.1,3,0.5,40,5,6.820390567886004,40,47.27365156553463,359.6443772182842,8.991109430457104
15,3,5,50,0.2,3,0.5,40,5,7.944523351058191,50,61.107671198660356,191.78767925767,3.8357535851534
15,3,5,30,0.2,3,0.5,40,5,0.5059233925300362,30,35.08535099923063,138.76751919183846,4.625583973061282
15,3,5,10,0.5,3,0.5,40,5,0.0,10,12.27781203635268,19.891402494787577,1.9891402494787578
